PremiseId,Occupier ID,Name,BusinessType,SubCategory,Category,Guardian-sector,Classification,PostCode,Town,Latitude,Longitude,CreatedDate,ClosedDate,Selected Town,Pre-lockdown,Lockdown,Post Lockdown,FrLastVerifiedDate,OrLastVerifiedDate
52530445,13477288,Jacobs Curry & Cakes,Independent,Take Away Food Shops,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9DA,London,51.51025,-0.3232,2018-07-06,,Ealing,Open,,Open,21/7/2020,23/7/2020
52530440,13477277,Grand,Independent,Restaurant & Bar,Restaurants,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9AU,London,51.51127,-0.31651,2018-07-06,2020-07-23,Ealing,Open,,,21/7/2020,23/7/2020
52671465,13477279,Agnes,Independent,Hair & Beauty Salons,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 9LL,London,51.50959,-0.31699,2018-07-06,,Ealing,Open,,Open,20/7/2020,23/7/2020
52000851,13477286,Fujifilm Digital Imaging Service,Multiple,Film Developers,#N/A,Other,#N/A,W13 9BP,London,51.51007,-0.3242,2018-07-06,,Ealing,Open,,Open,21/7/2020,23/7/2020
50668960,13477265,Swami,Independent,Newsagents,"Confectionery, Tobacco, Newsagents",Other,Other,W13 9BP,London,51.51008,-0.32423,2018-07-06,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
50668985,13477250,Kajawiak,Independent,Grocers,"Groceries, Supermarkets & Food Shops","Groceries, supermarkets & food shops","Groceries, supermarkets & food shops",W13 9BP,London,51.51001,-0.32455,2018-07-06,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
52671423,13477255,Jazz Clinical,Independent,Beauty Salons,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 9DA,London,51.50977,-0.32094,2018-07-06,2020-07-23,Ealing,Open,,,21/7/2020,23/7/2020
50669277,13477259,Reels Casino Slots,Independent,Amusement Parks & Arcades,Entertainment,Other,Other,W13 9BE,London,51.50957,-0.32736,2018-07-06,,Ealing,Open,,Open,21/7/2020,23/7/2020
52000848,12000848,Vitamin-Shop,Multiple,Health Foods & Products,"Chemists, Toiletries & Health",Other,Other,W13 9AA,London,51.51104,-0.31813,2008-08-26,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
52000849,12000849,Tavazo,Independent,Bakers Shops,Bakers,Other,Other,W13 9AA,London,51.51101,-0.31833,2008-08-26,,Ealing,Open,,Open,21/7/2020,23/7/2020
52000850,12000850,O2,Multiple,Mobile Phones,Electrical Goods & Home Entertainment,Other,Other,W13 9DA,London,51.51026,-0.32315,2008-08-26,,Ealing,Open,,Open,21/7/2020,23/7/2020
52000853,12000853,YMCA Shop,Multiple,Charity Shops,Charity & Secondhand Shops,Other,Other,W13 9BP,London,51.50987,-0.32535,2008-08-26,,Ealing,Open,,Open,21/7/2020,23/7/2020
52000854,12000854,Sylvesters Hair & Beauty,Independent,Hair & Beauty Salons,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 9BP,London,51.50979,-0.3258,2008-08-26,,Ealing,Open,,Open,21/7/2020,23/7/2020
52000857,12000857,Wadada's,Independent,Take Away Food Shops,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9HH,London,51.50987,-0.32354,2008-08-26,,Ealing,Open,,Open,21/7/2020,23/7/2020
52120801,12120801,Black George,Independent,Public Houses & Inns,"Bars, Pubs & Clubs","Bars, pubs & clubs","Bars, pubs & clubs",W13 9AA,London,51.51047,-0.31657,2009-08-12,,Ealing,Open,,Open,21/7/2020,23/7/2020
52050509,12050509,Seven Dry Cleaners,Independent,Dry Cleaners,"Launderettes, Dry Cleaners & Other",Other,Other,W13 9HH,London,51.50956,-0.32332,2009-02-06,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
52050530,12050530,Cleaner Cars,Independent,Car Wash & Valet Services,Auto Services,Other,Other,W13 9NJ,London,51.51126,-0.31417,2009-02-10,,Ealing,Open,,Open,21/7/2020,23/7/2020
52050543,12050543,Genesis,Independent,Hairdressers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 9AA,London,51.51118,-0.31712,2009-02-10,2020-07-23,Ealing,Open,,,21/7/2020,23/7/2020
50669160,12239685,Ealing Boards Timber,Independent,D.I.Y.,#N/A,Other,#N/A,W13 9AU,London,51.51128,-0.31638,2010-03-10,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
52226264,12226264,Taste Of Lahore,Independent,Restaurant - Indian,Restaurants,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9DA,London,51.51044,-0.32194,2010-02-12,,Ealing,Open,,Open,21/7/2020,23/7/2020
52226265,12226265,Sam's Chicken,Multiple,Fast Food Takeaway,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9DA,London,51.51034,-0.32268,2010-02-12,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669272,10669272,Grosvenor House Surgery,Independent,Medical Centres,Medical,Other,Other,W13 9BE,London,51.5095,-0.32859,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669276,10669276,Martin's Barber Shop,Independent,Barbers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 9BE,London,51.50956,-0.32742,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669284,10669284,Families' Relief Charity Shop,Independent,Charity Shops,Charity & Secondhand Shops,Other,Other,W13 9BP,London,51.50979,-0.3258,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669294,10669294,Cash Converters,Multiple,Pawnbrokers,Pawnbroking & Cheque Cashing,Other,Other,W13 9DA,London,51.51024,-0.32327,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669297,10669297,PDSA,Multiple,Charity Shops,Charity & Secondhand Shops,Other,Other,W13 9DA,London,51.5103,-0.32288,2007-10-16,,Ealing,Open,,,21/7/2020,23/7/2020
50668972,10668972,Holland & Barrett,Multiple,Health Foods & Products,"Chemists, Toiletries & Health",Other,Other,W13 9BP,London,51.51005,-0.32434,2007-10-16,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
50668973,10668973,KFC,Multiple,Fast Food Takeaway,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9BE,London,51.5097,-0.32656,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50668974,10668974,Kwik Fit,Multiple,Garage Services,Auto Services,Other,Other,W13 9BE,London,51.50951,-0.32784,2007-10-16,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
50668980,10668980,British Heart Foundation,Multiple,Charity Shops,Charity & Secondhand Shops,Other,Other,W13 9BP,London,51.51006,-0.32429,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50668981,10668981,Ladbrokes,Multiple,Bookmakers,Entertainment,Other,Other,W13 9BP,London,51.51015,-0.32369,2007-10-16,,Ealing,Open,,Open,21/7/2020,27/7/2020
50668990,10668990,Greggs,Multiple,Bakers Shops,Bakers,Other,Other,W13 9BP,London,51.50995,-0.32498,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669005,10669005,Dallas Cash & Carry,Independent,Cash & Carry,#N/A,Other,#N/A,W13 9BE,London,51.50959,-0.32724,2007-10-16,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
50669117,10669117,Mattock Lane Pharmacy,Independent,Chemists / Toiletries,"Chemists, Toiletries & Health",Other,Other,W13 9LL,London,51.50964,-0.3172,2007-10-16,,Ealing,Open,Open,Open,20/7/2020,23/7/2020
50669124,10669124,Impact Car Centre,Independent,Garage Services,Auto Services,Other,Other,W13 9NJ,London,51.51126,-0.31417,2007-10-16,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
50669142,10669142,Coral,Multiple,Bookmakers,Entertainment,Other,Other,W13 9AA,London,51.51084,-0.31929,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669143,10669143,Salama Internet Cafe,Independent,Internet Cafes,#N/A,Other,#N/A,W13 9AA,London,51.51088,-0.31913,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669145,10669145,AfroEuro Hair & Beauty,Independent,Beauty Products,"Chemists, Toiletries & Health",Other,Other,W13 9AA,London,51.51092,-0.31889,2007-10-16,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
50669149,10669149,Mangal,Independent,Restaurant - Turkish,Restaurants,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9AA,London,51.51107,-0.31795,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669153,10669153,Post Office,Multiple,Post Office Services,Employment & Post Offices,Other,Other,W13 9AJ,London,51.51111,-0.31766,2007-10-16,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
50669158,10669158,Ealing Soapy Suds,Independent,Laundries & Launderettes,"Launderettes, Dry Cleaners & Other",Other,Other,W13 9AU,London,51.51125,-0.31669,2007-10-16,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
50669161,10669161,Ano's Unisex Hair Salon,Independent,Hairdressers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 9AU,London,51.5113,-0.31631,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669170,10669170,Retsina & Mousaka,Independent,Restaurant - Greek,Restaurants,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9BD,London,51.51153,-0.31477,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50668952,10668952,Barclays Bank PLC,Multiple,Banks & Other Financial Institutions,"Banks, Financial Services & Building Societies",Other,Other,W13 9DD,London,51.51019,-0.32346,2007-10-16,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
50668953,10668953,West Ealing Library,Independent,Libraries,Miscellaneous,Other,Other,W13 9BZ,London,51.5097,-0.32485,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50668955,10668955,Laguna Tandoori Restaurant,Independent,Restaurant - Indian,Restaurants,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9BD,London,51.51149,-0.31504,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50668959,10668959,Goldmine Discount Jewellers,Independent,Jewellers,"Jewellers, Clocks & Watches",Other,Other,W13 9BP,London,51.51005,-0.32433,2007-10-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
50668961,10668961,Specsavers Opticians,Multiple,Opticians,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 9BP,London,51.50989,-0.32523,2007-10-16,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
50668965,10668965,Nationwide Building Society,Multiple,Building Societies,"Banks, Financial Services & Building Societies",Other,Other,W13 9BP,London,51.51009,-0.32409,2007-10-16,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
50668978,12925207,F4 Fade,Independent,Barbers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 9HH,London,51.50965,-0.32344,2014-01-13,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669288,12925210,AT Digital,Independent,Computers,Electrical Goods & Home Entertainment,Other,Other,W13 9BP,London,51.50992,-0.3251,2014-01-13,,Ealing,Open,,Open,21/7/2020,23/7/2020
52671424,12927977,Uslugi Krawieckie,Independent,Tailors,Fashion & General Clothing,Fashion & clothing,Fashion & clothing,W13 9DA,London,51.50977,-0.32094,2014-01-21,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669294,13018170,Cash Converters Personal Finance,Multiple,Financial Advisors,"Banks, Financial Services & Building Societies",Other,Other,W13 9DA,London,51.51024,-0.32327,2014-11-04,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669167,13039539,O'Briens,Independent,Public Houses & Inns,"Bars, Pubs & Clubs","Bars, pubs & clubs","Bars, pubs & clubs",W13 9AU,London,51.51141,-0.31556,2015-01-14,,Ealing,Open,,Open,21/7/2020,23/7/2020
52050526,13039541,Calabash Cays,Independent,Restaurant - Caribbean,#N/A,Other,#N/A,W13 9AU,London,51.51126,-0.31767,2015-01-14,2020-07-23,Ealing,Open,,,21/7/2020,23/7/2020
52407278,13039543,Baharistan Supermarket,Independent,Convenience Stores,"Groceries, Supermarkets & Food Shops","Groceries, supermarkets & food shops","Groceries, supermarkets & food shops",W13 9AU,London,51.5114,-0.31567,2015-01-14,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
52831829,13152988,Post Office,Multiple,Post Office Services,Employment & Post Offices,Other,Other,W13 9BP,London,51.5093,-0.32301,2016-01-11,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
52831830,13153004,Holiday Inn Express,Multiple,Hotels - 3 Stars,Accommodation,Other,Other,W13 9BP,London,51.5093,-0.32301,2016-01-11,,Ealing,Open,,Open,21/7/2020,23/7/2020
52671464,13152320,Sediq's,Independent,Dry Cleaners,"Launderettes, Dry Cleaners & Other",Other,Other,W13 9LL,London,51.50959,-0.31699,2016-01-07,,Ealing,Open,Open,Open,20/7/2020,23/7/2020
52120838,13152324,Wenzel's The Bakers,Multiple,Bakers Shops,Bakers,Other,Other,W13 9BP,London,51.509858,-0.324799,2016-01-07,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669151,13152333,Mind Body & Spirit,Independent,New Age Shops,#N/A,Other,#N/A,W13 9AA,London,51.51108,-0.31783,2016-01-07,,Ealing,Open,,Open,21/7/2020,23/7/2020
52375987,13152335,KS Auto Limited,Independent,Car Dealers,Car & Motorbike Showrooms,Other,Other,W13 9HW,London,51.50934,-0.32313,2016-01-07,,Ealing,Open,,Open,21/7/2020,23/7/2020
50668962,13086823,Barber Shop,Independent,Barbers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 9DA,London,51.51028,-0.32304,2011-08-10,,Ealing,Open,,Open,21/7/2020,23/7/2020
52820031,13088650,Harper Woods,Independent,Estate Agents,Estate Agents & Auctioneers,Other,Other,W13 9AA,London,51.51047,-0.31657,2015-06-24,,Ealing,Open,,Open,21/7/2020,23/7/2020
52810924,13043565,Persian Palace,Independent,Restaurant - Iranian,#N/A,Other,#N/A,W13 9AU,London,51.51124,-0.31608,2015-01-27,,Ealing,Open,,Open,21/7/2020,23/7/2020
52530441,12854068,China Garden's,Independent,Chinese Fast Food Takeaway,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9AA,London,51.51118,-0.31722,2013-06-17,,Ealing,Open,,Open,21/7/2020,23/7/2020
50668971,12854059,Cake Box,Multiple,"Cake Makers, Decorators & Supplies",Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9BP,London,51.50977,-0.32595,2013-06-17,,Ealing,Open,,Open,21/7/2020,4/8/2020
52000851,12801536,Photoquick,Independent,Photographic - Retail,Electrical Goods & Home Entertainment,Other,Other,W13 9BP,London,51.51007,-0.3242,2008-08-26,,Ealing,Open,,Open,21/7/2020,23/7/2020
50668962,12808033,Cybercafe,Independent,Internet Cafes,#N/A,Other,#N/A,W13 9DA,London,51.51028,-0.32304,2013-02-06,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669274,12808035,Desire Motorsport,Independent,Tyre Dealers,Auto Services,Other,Other,W13 9BE,London,51.50949,-0.32812,2013-02-06,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
50669298,12808039,Cashino,Multiple,Amusement Parks & Arcades,Entertainment,Other,Other,W13 9DA,London,51.51032,-0.3228,2013-02-06,,Ealing,Open,,Open,21/7/2020,23/7/2020
50668976,12808002,Ineek,Independent,Photographers,Miscellaneous,Other,Other,W13 9AA,London,51.51102,-0.31822,2013-02-06,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669123,12808014,Edas Hoover Service Centre,Independent,Domestic Appliances,#N/A,Other,#N/A,W13 9LL,London,51.50964,-0.3172,2013-02-06,,Ealing,Open,,Open,20/7/2020,23/7/2020
52120490,12808022,Durga's,Independent,Jewellers,"Jewellers, Clocks & Watches",Other,Other,W13 9LL,London,51.50964,-0.3172,2013-02-06,,Ealing,Open,,Open,20/7/2020,23/7/2020
52120797,12808023,Amran,Independent,Chinese Fast Food Takeaway,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9AU,London,51.51124,-0.31608,2013-02-06,,Ealing,Open,,Open,21/7/2020,23/7/2020
52632888,12737804,Haweli,Independent,Restaurant - Indian,Restaurants,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9AU,London,51.51149,-0.31504,2012-07-30,,Ealing,Open,,Open,21/7/2020,23/7/2020
50668962,12690019,Sash Hair & Beauty,Independent,Hair & Beauty Salons,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 9DA,London,51.51028,-0.32304,2012-02-01,,Ealing,Open,,Open,21/7/2020,23/7/2020
52120813,12690004,Drench Hair Design,Independent,Hairdressers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 9HH,London,51.51004,-0.32352,2012-02-01,2020-07-23,Ealing,Open,,,21/7/2020,23/7/2020
50669119,12690006,St Johns Mini Mart,Independent,Convenience Stores,"Groceries, Supermarkets & Food Shops","Groceries, supermarkets & food shops","Groceries, supermarkets & food shops",W13 9LL,London,51.50964,-0.3172,2012-02-01,,Ealing,Open,Open,Open,20/7/2020,23/7/2020
52530441,12530441,Pan Pizza,Independent,Fast Food Delivery,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9AA,London,51.51118,-0.31722,2011-02-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
52530443,12530443,Class,Independent,Hairdressers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 9AA,London,51.51105,-0.31805,2011-02-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
52530444,12530444,Pharo's Restaurant,Independent,Restaurant - Mediterranean,#N/A,Other,#N/A,W13 9AA,London,51.5109,-0.31902,2011-02-16,,Ealing,Open,,Open,21/7/2020,23/7/2020
52297916,12613903,British Heart Foundation Furniture & Electrical,Multiple,Charity Shops,Charity & Secondhand Shops,Other,Other,W13 9DA,London,51.50977,-0.32094,2011-08-10,,Ealing,Open,,,21/7/2020,23/7/2020
50669273,12613956,The Pamela Howard School,Independent,Dancing School,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 9BE,London,51.50949,-0.32822,2012-02-02,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669162,12613974,Caspian Sandwich Bar,Independent,Cafe & Tearoom,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 9AU,London,51.51132,-0.31621,2011-08-10,,Ealing,Open,,Open,21/7/2020,23/7/2020
52407271,12613976,Persian Gallery,Independent,Lighting Retailers,"Furniture, Carpets, Textiles, Bathrooms & Kitchens",Household items,Household items,W13 9AA,London,51.51099,-0.31841,2011-08-10,,Ealing,Open,,Open,21/7/2020,23/7/2020
52385876,12385876,Jeffs Flowers,Independent,Florists,Florists & Garden,Other,Other,W13 9BS,London,51.509758,-0.324745,2010-07-09,,Ealing,Open,,Open,21/7/2020,23/7/2020
52407254,12407254,Medipharmacy,Independent,Chemists / Toiletries,"Chemists, Toiletries & Health",Other,Other,W13 9BE,London,51.509418,-0.327395,2010-08-06,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
52407273,12407273,Fresh Start,Independent,Domestic Appliances,#N/A,Other,#N/A,W13 9AU,London,51.51127,-0.31644,2010-08-10,,Ealing,Open,,Open,21/7/2020,23/7/2020
52407286,12407286,Big Ben Fisheries,Independent,Fishmongers,Butchers & Fishmongers,Other,Other,W13 9DA,London,51.51035,-0.32257,2010-08-10,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
50669203,13337715,Medic Plus Clinic,Independent,Medical Centres,Medical,Other,Other,W13 8JP,London,51.51397,-0.31977,2017-07-02,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669239,13337716,Alice's Attic,Multiple,Charity Shops,Charity & Secondhand Shops,Other,Other,W13 0SU,London,51.51049,-0.32268,2017-07-02,,Ealing,Open,,Open,21/7/2020,23/7/2020
52226261,13337723,Abshar,Independent,Party Venues & Function Rooms,Entertainment,Other,Other,W13 0SR,London,51.5108,-0.32061,2017-07-02,,Ealing,Open,,Open,21/7/2020,23/7/2020
52530460,13337725,The Masters Music School,Independent,Music Shops,#N/A,Other,#N/A,W13 8JR,London,51.5146,-0.3197,2017-07-02,,Ealing,Open,,,21/7/2020,23/7/2020
50669254,13337732,Finish Line,Independent,Sports Goods Shops,"Sports, Toys, Cycle Shops & Hobbies",Other,Other,W13 0SY,London,51.50996,-0.32581,2017-07-02,,Ealing,Open,,Open,21/7/2020,23/7/2020
52643464,13337728,Avenue Interiors,Independent,Interior Design / Decoration,"Furniture, Carpets, Textiles, Bathrooms & Kitchens",Household items,Household items,W13 8JR,London,51.5148,-0.3197,2017-07-02,,Ealing,Open,,Open,21/7/2020,23/7/2020
52377414,13343927,The Southern Co-operative Food,Multiple,Convenience Stores,"Groceries, Supermarkets & Food Shops","Groceries, supermarkets & food shops","Groceries, supermarkets & food shops",W13 8RA,London,51.51189,-0.31533,2017-07-14,,Ealing,Open,Open,Open,21/7/2020,31/7/2020
50669254,13340221,Wheelpower,Independent,Cycle Shops,"Sports, Toys, Cycle Shops & Hobbies",Other,Other,W13 0SY,London,51.50996,-0.32581,2017-07-07,,Ealing,Open,Open,Open,21/7/2020,23/7/2020
52050507,13340224,Kisima Coffee,Independent,Cafe & Tearoom,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 0TL,London,51.50966,-0.32889,2017-07-07,,Ealing,Open,,Open,21/7/2020,23/7/2020
52540947,13340232,Starbucks Coffee,Multiple,Coffee Shops,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",W13 0SY,London,51.51019,-0.3245,2017-07-07,,Ealing,Open,,Open,21/7/2020,23/7/2020
52671422,13201642,Vaes,Independent,Hair & Beauty Salons,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 0SY,London,51.51003,-0.32364,2016-07-04,,Ealing,Open,,Open,21/7/2020,23/7/2020
50669282,13201637,Barbers,Independent,Barbers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,W13 0SR,London,51.50968,-0.32675,2016-07-04,,Ealing,Open,,Open,21/7/2020,23/7/2020
